id,pos_id,word,ja
2944,2,moonlit,月明かりの
2945,0,moralist,道徳主義者. 道徳家
2946,2,moralistic,教訓的な 
2947,1,moralize,道徳を論じる
2948,0,morass,沼地. 低湿地. 難局. 泥沼
2949,2,morbid,ゆううつな. 病気の. 病的な. 憂うつな. 恐ろしい. 不健全な
2950,2,moribund,停滞した. 瀕死の. 消滅しかけている
2951,2,moronic,愚かな. まぬけの
2952,1,morph,変形する. 形態を変える（morph. morphing）
2953,0,morpheme,形態素
2954,0,morrow,朝. 翌日. （事件の）直後
2955,0,morsel,一口. 少量. ひと口分. 1片. 特においしいもの. 気持ちのよい人. ごちそう
2956,0,mortar,モルタル. モルタルで接合する
2957,0,moth,ガ. 蛾. シミ. 虫食い
2958,0,motherhood,母であること. 母性（愛）
2959,0,motivator,きっかけ 
2960,0,motley,まだらの. 道化師
2961,0,motorcade,自動車行列
2962,0,motorist,自動車を乗り回す人. 運転手. オーナードライバー
2963,1,motorize,動力化する. 農業を動力化する. 車にエンジンをつける
2964,0,mountainside,山腹
2965,0,mourner,哀悼者. 会葬者. ざんげ者
2966,2,mournful,悲しみに沈んだ. 死者を悼む. 陰気な
2967,0,mouthful,一口. 口一杯. 1口分. 一口分. 少量
2968,0,mouthpiece,マウスピース. 送話口. 口金. 代弁者
2969,0,moviegoer,よく映画を見に行く人. 映画ファン
2970,0,mu,（第12ギリシア文字）ミュー. Μ. μ
2971,1,muck,がらくた. 汚物. ごみ. 糞. 乱雑. 肥やしをやる
2972,0,mucosa,粘膜 
2973,1,muffle,包む. くるむ. 音を消す. 覆い
2974,0,muffler,マフラー
2975,2,muggy,"むし暑い. （cf.humid湿気の多い（一般的）.stickyベタベタする（不快な）暑さ.muggyむし暑い（くだけた感じ.Muggy,isn’t it?蒸し暑いね））"
2976,0,mulberry,桑（の実）. 暗赤紫色
2977,0,mulch,根おおい
2978,1,mull,熟考する. 検討する. 香料を加えて温める. 岬. consider
2979,2,multicolored,色とりどりの 
2980,0,multiculturalism,多文化主義
2981,2,multifaceted,多面 
2982,2,multilateral,多数国参加の. 多辺の. 多国間の
2983,2,multilingual,多言語 
2984,0,multimedia,マルチメディア
2985,2,multiplex,多重送信する. 多重送信システム
2986,2,multiplicative,乗法 
2987,0,multiplicity,重複. 多様性
2988,2,multiracial,多民族の 
2989,1,munch,むしゃむしゃ食う
2990,0,municipality,（地方）自治体
2991,0,munition,軍需品（munitions） 
2992,1,murmur,つぶやき. 不平の声. かすかな音. ささやく. ざわめく
2993,2,mushy,（かゆのように）柔らかな. 弱々しい. 涙もろい
2994,3,musically,音楽的に 
2995,0,musing,物思い（にふけって）
2996,0,mussel,ムラサキガイ
2997,0,mustache,口髭. 口ひげ
2998,1,mutilate,骨抜きにする. 手足を切断する. 切断する. 不具にする
2999,0,mutiny,暴動. 反乱. 反逆. 暴動を起こす
3000,0,mutt,あほ. ばか. （雑種の）犬
3001,0,myrtle,ギンバイカ（結婚式等によく使われる）. ツルニチニチソウ （cf. crape myrtleサルスベリ）
3002,0,mysticism,神秘主義
3003,2,mystified,五里霧中 
3004,1,mystify,神秘化する. 煙に巻く
3005,0,mystique,神秘性. 奥義
3006,2,mythic,神話の 
3007,2,mythological,神話の
3008,0,nadir,天底. どん底
3009,1,nag,小言を言う. ガミガミ. 厳しく言う様子
3010,2,nagging,口やかましい. （痛み･咳など）しつこい
3011,3,naively,素朴に. 純真に. 単純に
3012,2,nameless,名もない. 無名の. 匿名の. 父のない
3013,0,naming,命名 
3014,0,nanometer,ナノメートル 
3015,0,nanotechnology,ナノテクノロジー. 微少加工技術
3016,0,napkin,ハンカチ. ナプキン. おしめ
3017,0,narcissism,自己陶酔（症）. 自（己）愛. 自己中心主義
3018,2,narcissistic,自己陶酔的な 
3019,1,narrate,を順序だてて話す. 物語る
3020,0,narrowing,狭窄 
3021,2,nascent,初期の
3022,0,nastiness,意地の悪さ 
3023,2,nationalistic,国家の. 国家主義の. 民族主義的な
3024,1,nationalize,国有（国営）にする
3025,0,nationhood,独立国家
3026,0,nativity,出生. 誕生
3027,0,naturalist,動（植）物学者. 博物学者. 自然主義者
3028,2,naturalistic,自然のままの. 自然を模倣する. 自然誌研究の. 自然主義の. 博物学の
3029,2,naturalized,帰化した 
3030,0,naught,完全な失敗. ゼロ（=nought. 主にUK）. 無価値. 滅びた
3031,0,navel,軍艦の. 海軍の. へそ. 中心
3032,3,nearer,近い 
3033,0,nebbish,（俗）つまらないやつ. 目だたないやつ
3034,2,nebulous,曇った. 不透明な. 星雲上の. ぼんやりした. かすんだ. 漠然とした
3035,0,necktie,ネクタイ. 絞首づな
3036,0,necropsy,検死. 部検
3037,0,nectar,神酒. 甘美な飲料. 花蜜
3038,0,needlepoint,ニードルポイント 
3039,3,needlessly,不必要に
3040,0,needlework,刺しゅう. 針仕事. 縫い物
3041,2,nefarious,極悪な. ふらちな. 非道な
3042,1,negate,（事実･真実）を否定する. を打ち消す
3043,0,negligence,無頓着. 投げやり
3044,2,negligent,怠慢な. 無頓着な. 不注意な
3045,2,neoclassical,新古典主義の 
3046,0,neologism,新語. 新造語. 新表現
3047,0,neonate,新生児 
3048,3,nervously,いらいらと. 神経質に
3049,0,nervousness,あがり. 緊張感
3050,0,ness,岬. 岬角. 海角
3051,1,nestle,気持ちよく横たわる. 寄添う. 心地よく横たわる. すり寄る. ～身を落ちつける
3052,2,nestled,囲まれた 
3053,0,neurologist,神経学者. 神経科医
3054,0,neuropathy,神経障害 
3055,0,neuroscience,神経科学
3056,0,neurosis,ノイローゼ
3057,2,neutered,去勢された 
3058,0,neutralization,中和
3059,0,neutron,中性子. 原子核を構成する無電荷の粒子. 記号n. 平均寿命は約15分でβ崩壊を起こし陽子となる. （中性子爆弾という核爆弾. a nuclear bomb called neutron bomb）
3060,2,newfound,新発見の 
3061,0,newlywed,新婚 
3062,0,newscast,ニュースを放送する. ニュース放送
3063,0,newsprint,新聞印刷用紙
3064,0,newsroom,ニュース編集室. 報道室
3065,2,newsworthy,報道価値のある 
3066,0,nexus,関連（connection）. 絆（bond）. ネクサス（文の構成要素間の主語述語関係）
3067,1,nibble,少しずつかむ. （獣･魚が）少しづつかじる. 気のあるふりをする
3068,0,niceness,きちょうめんさ 
3069,0,nickelodeon,セント映画. セント劇場（nickel=5cent）
3070,0,nigger,（軽蔑的）黒人
3071,0,nightingale,ナイチンゲール. さよなきどり（夜歌う鳥）. 美声の女性
3072,0,nighttime,夜間
3073,0,nihilism,虚無主義. ニヒリズム
3074,0,nil,ゼロ
3075,0,nirvana,"サンスクリットの仏教用語で,涅槃･解脱のこと"
3076,0,nit,シラミの卵. シラミ（knitと同音語）
3077,1,nitpick,細かいあら捜しをする. 重箱の隅をつつく
3078,0,nix,（俗）無. 皆無. 拒絶する. 否定する. = no. 
3079,0,nobility,高貴の生まれ. 高潔さ. 貴族
3080,2,nocturnal,夜の. 夜行われる
3081,0,nodule,小節. 小起節. 小さなこぶ（節）. 団塊. （cf. root nodule bacteria根粒菌）
3082,0,nomad,遊牧民. 流浪者（cf. nomadic）
3083,2,nomadic,遊牧の. cf. nomad（遊牧民）
3084,3,nominally,名義上. 名目上. 名詞的に
3085,2,nonessential,本質的でない
3086,2,nonfat,無脂肪 
3087,2,nonfatal,致命的でない 
3088,2,nonfinancial,非金融 
3089,2,nonpartisan,党派に属さない. 党人でない. 無所属の
3090,2,nonsensical,馬鹿げた. 愚にもつかない. 無意味な
3091,0,nonsmoker,非喫煙者 
3092,2,nonstandard,規格外の 
3093,2,nonstop,ノンストップの
3094,2,nonviolent,非暴力の 
3095,0,nook,引っ込んだところ. すみ. 隠れ場所. 避難所
3096,2,normative,規範的な 
3097,2,northernmost,最北 
3098,3,northward,北に向かって. 北に向かう. 北方. 北に向いた. 北方への. 北方へ
3099,0,nostril,鼻孔
3100,0,notoriety,悪名. 悪評. 悪名高い人
3101,1,nourish,に栄養分を与える. 養う. に滋養物を与える. 育てる. 助長する
3102,0,nous,ヌース. （口語）常識. 知性. 精神. 理性
3103,2,noxious,不健全な. 有害な
3104,0,nozzle,吹き出し口. （俗）鼻. 筒口. ノズル
3105,0,nu,（第13ギリシア文字）ニュー. Ν. ν
3106,0,nugget,固まり（lump）. 天然の金塊. 貴重なもの
3107,0,nuisance,やっかいもの. 迷惑な行為. 妨害. やっかい物. うるさい人. 迷惑. やっかい
3108,0,numeral,卒業年度の数字. 数字. 数詞. 数の
3109,0,numerator,（数学）分子. （例文. 分子が分母と等しいか分母より大きい分数 a fraction whose numerator is equal to or greater than its denominator）
3110,2,numeric,数. 番号
3111,3,numerically,数値的に 
3112,0,nutritionist,栄養士
3113,0,nutshell,ごくちいさい容器
3114,0,nymph,ニンフ（神話）. 少女の姿の妖精.  2. トンボやバッタなど不完全変態をする昆虫の幼虫（成虫がそのまま小さくなった姿形）
3115,0,obedience,服従. 従順
3116,0,obelisk,オベリスク. 方尖塔
3117,0,obit,葬儀. 死亡記事. 命日. （cf. orbit. 人工衛星などの軌道）
3118,2,objectionable,反対すべき
3119,2,oblique,斜行進する. 間接の. 斜めの. 遠まわしの
3120,3,obliquely,斜めに 
3121,1,obliterate,消す. の痕跡を消す. 完全に破壊する
3122,0,oblivion,忘却
3123,0,obscenity,わいせつ
3124,0,obscurity,薄暗がり. あいまい. 不明瞭. 難解. 名もない人
3125,0,observance,遵守. しきたり. 儀式. 敬意. 行事. 習慣
3126,2,observant,観察力の鋭い
3127,3,obsessively,しきりに 
3128,0,obsolescence,"陳腐化,すたれかけていること,（器官の）退行,萎縮"
3129,0,obstetrician,産科医
3130,0,obstetrics,産科学. 産科
3131,2,obstructive,じゃまな. 閉塞性の
3132,1,obviate,未然に防ぐ
3133,0,occlusion,閉塞. 咬合
3134,1,occult,神秘（の）. 超自然的な. 隠れる
3135,2,octagonal,八角形の
3136,0,octopus,タコ. 鮹. 2. 多くの支部をもつ有害な大組織
3137,0,oddball,変り者
3138,0,ode,叙情詩. オード
3139,0,oeuvre,一生の仕事. 芸術作品. 全作品. 全仕事
3140,0,offence,"攻撃. 違反. 罪. 侮辱. 立腹. （cf. defense（米）,defence（UK）（名. 防衛,抗弁）. defend（動. 守る）. offense（米）,offence（UK）（名. 違反. 主に軽犯罪）. offend（自. 怒らせる）"
3141,3,offhand,即席に. 準備なしに. そっけなく. ざっくばらんに
3142,0,offing,沖. 沖合. （船の）沖合の位置
3143,0,offshoot,支流. 分枝. 派生物. 子孫. 分家
3144,0,oiler,タンカー 
3145,2,oily,脂っこい. 油のような. お世辞のうまい. 油を塗った. なめらかな
3146,0,okra,オクラ（植物）
3147,0,omega,（第24ギリシア文字）オメガ. Ω. ω. 最後（のもの）
3148,0,omen,前兆. 予感. 予言
3149,3,ominously,気味悪く
3150,0,omnibus,多目的の. 包括的な. 2. バス
3151,2,omnipresent,遍在する
3152,0,oncology,腫瘍学
3153,2,onerous,（άnərəs）わずらわしい. やっかいな. めんどうな
3154,2,onetime,ワンタイム 
3155,0,onlooker,傍観者. 観客. 見物人
3156,0,onslaught,突撃. 猛攻撃
3157,2,ontological,存在論の 
3158,0,oodles,たくさん. oodles of moneyたくさんのお金
3159,0,ooze,にじみ出る. 漏れる. 泥. 軟泥 
3160,2,opened,開かれた 
3161,2,operatic,歌劇風の
3162,2,opinionated,自説を曲げない
3163,0,opossum,"オポッサムは有袋類オポッサム科（南北米大陸に分布）. ポッサムは有袋類フクロギツネ科（豪州,ニュージーランドに分布）. 混同されやすいが別種 "
3164,0,opportunism,便宜主義. 日より見主義
3165,0,opportunist,日和見主義者
3166,2,oppressed,虐げられた 
3167,0,optics,光学
3168,2,opulent,富んだ
3169,0,opus,（音楽･文芸）作品. 2. 音声圧縮フォーマット
3170,3,orally,経口的に. 口頭で. 口述で
3171,0,orangutan,オランウータン
3172,0,oratory,雄弁（術）. 修辞. 小礼拝堂
3173,0,orb,球. 球体. 天体. 宝珠. 目. 眼球. 円. を球形にする
3174,2,orbital,軌道の
3175,0,orca,シャチ 
3176,2,orchestral,オーケストラの. オーケストラ的な
3177,0,orchid,蘭（の花）
3178,0,ordinance,法令. 布告. 儀式. しきたり. 条例
3179,2,organized,組織された
3180,0,originality,独創性. オリジナリティー
3181,0,ornamental,飾りの. 装飾的な. 装飾品
3182,0,orphanage,孤児院. 孤児
3183,0,orthodoxy,正統
3184,2,orthopedic,整形外科の. 整形外科
3185,1,oscillate,振動する. 気迷う
3186,2,osmotic,（ɑzmάṭɪk）. 浸透圧の. 浸透性の. （osmotic pressure浸透圧）
3187,0,osteoarthritis,変形関節症
3188,0,otter,カワウソ（の毛皮）
3189,0,ouster,放逐. 占有剥奪. 流浪性の. 巡回の. 広く分布している
3190,0,outback,奥地. 未開拓の奥地
3191,2,outbound,外国行きの 
3192,0,outburst,"ほとばしり. （感情,ガスの）爆発. 突発. 噴出"
3193,0,outcast,見捨てられた. 追放された者
3194,0,outcrop,露出
3195,1,outdo,にまさる. しのぐ
3196,2,outfitted,装備された 
3197,0,outflow,ほとばしり. 流出. 流出物. 流出量. 放流. 流出する
3198,1,outgrow,より大きくなる. （衣服などを）着られないほど大きくなる. 成長して～を脱する
3199,0,outing,外出. お出かけ. 遠足
3200,2,outlandish,外国風の
3201,1,outlast,より長く続く
3202,2,outlying,境界外にある
3203,1,outpace,しのぐ 
3204,1,outperform,より仕事が（能力が）勝っている
3205,1,outrun,～より遠く（速く）走る. 追い越す. を上回る
3206,2,outstretched,さし延ばした. 広げた
3207,1,outstrip,を追い越す
3208,0,outtake,技術上のミスなどの理由でフィルムやテープから削られた部分. 引用（文）. 抜粋
3209,0,ovation,熱烈な歓迎. 大かっさい
3210,2,overblown,ふくれあがった. 誇張された. 大げさな. （花が）満開を過ぎた
3211,0,overcast,曇った. 憂鬱な
3212,1,overdo,やり過ぎる
3213,2,overgrown,おおわれて. with
3214,0,overhang,におおいかぶさる. の上にかかる. の上に突き出る. 差し迫る. 突出
3215,0,overkill,やり過ぎて
3216,2,overland,陸上で. 陸路で
